user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,resource_date_text,content_wrap,iplocation,from
320****182,,1分,不佳,景色5,趣味3,性价比1,,1.5小时的讲解，不到1小时讲完，感觉有点坑人,IP属地:四川,
M27****5444,,2分,一般,景色2,趣味2,性价比2,,讲解的孩子们都在各种打哈欠，希望可以更上一层楼。,IP属地:江苏,
匿名用户,,2分,一般,景色3,趣味1,性价比1,,讲解的比较潦草，时长也就一个小时,IP属地:四川,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,"没有熊猫挂件，大骗子！！！！
虚假宣传
平台这么喜欢赚钱是吧",IP属地:四川,
M46****4377,,1分,不佳,景色1,趣味1,性价比1,,讲解员像是在读课文，语调特别平淡，也没有任何互动，讲的非常一般！没有把三国发生点事情更有意思点讲出来！,IP属地:四川,
匿名用户,,1分,不佳,景色4,趣味1,性价比1,,成都出差，顺便游玩了几个景点和博物馆。最后一天三星堆博物馆的大咖说提前几天定了却没有出票，也没和我联系，等我联系携程，他对接第三方才说漏了我的订单，我专门为了看三星堆博物馆推后了回程机票，结果到了现场进不去，后面承诺退单并报销成都三星堆来回车费，最终只退了三星堆大咖说费用，车费反馈给第三方，到现在还一直没有退还。还有当天三星堆进不去，临时又在携程定了个武侯祠文史大咖说包团解说，三百多费用，然后说没有两个半小时的了，退了70块钱按1.5小时解说，到了现场，解说员说还有一位美女一起拼团，我想着我包团解说的怎么可能还有拼团的，不过导游想多挣点钱，我也理解。然而现场解说一塌糊涂，什么历史细节都讲不出来，问一些人物的历史故事也说不明白，就只知道三国演义刘关张几个人物的故事，解说过程还掺杂很多现实生活负面类比，中途还经常接打电话。关键是中途还说旁边有位字画大家在办慈善展，然后刚好拼团来的那位美女说她母亲喜欢书画，然后顺理成章的，逛完武侯祠就去旁边一个小店看书画展了，现场书法王大家在作画，然后一位工作人员领着我们给我们介绍，美女边看边说想买一副孝敬但刚毕业没钱，哈哈，这里把经历说出来，提醒哥们别上当,IP属地:广东,
A飞絮,,1分,不佳,景色3,趣味3,性价比3,,携程只管卖票，不管售后，马上到点讲解，也没收到短信和电话去哪里找讲解员，去哪里集合，联系线上客服才答非所问，且说好的一个半小时，最多讲解小时，不建议携程买门票里＋讲解,IP属地:山西,
D90****02,,1分,不佳,景色1,趣味1,性价比1,,在携程上买票工作人员说不能用，说他们没给任何第三方合作，让我退票。打携程客服电话现场还打不通，耽误了将近一小时，最差的一次体验！,IP属地:江苏,
M20****753,,1分,不佳,景色1,趣味1,性价比1,,千万看好再下单，携程不能买门票，门票是年卡，买了不能退，有骗人嫌疑,IP属地:辽宁,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,人满为患，里面就是几个泥像，没意思,IP属地:四川,
帕瓦落地6265,,1分,不佳,景色4,趣味1,性价比1,,对于外地人来说到这个地方就是为了看熊猫，可以整个园区的导览很乱，场馆设计也不合理，对于哪里能看到熊猫也是告知不清楚，天气原因超过25℃，几乎没看到室外活动的熊猫，室内活动的就见到一只，还不如在自己城市的动物园看的清楚，太失望了,IP属地:四川,
M26****4768,,1分,不佳,景色3,趣味3,性价比1,,差评来自讲解，买的3点的讲解场，而且是按照说明至少提前一小时买的，结果3点25才接到讲解的电话，还说只是讲解员，讲解3点半的，其他一概不管。这让我非常恼火，携程你该怎么解释？！！,IP属地:四川,
匿名用户,,1分,不佳,景色5,趣味3,性价比1,,西门检票的大姐态度极差,IP属地:贵州,
匿名用户,,2分,一般,景色3,趣味3,性价比2,,讲解员来得晚，为了跟9.30的合并成一批，体验感很差，讲解员普通话也不标准，听不清楚,IP属地:重庆,
M38****448,,2分,一般,景色3,趣味3,性价比1,,感觉讲解员对历史都不清楚，一路断断续续，还不停拿手机看，,IP属地:四川,
匿名用户,,1分,不佳,景色5,趣味3,性价比1,,2024.6.18携程网团的武侯祠讲解+门票，景色幽美，让人流连忘返，讲解员自称是景区专业讲解，但大家千万只买门票，讲解过程中：问些古迹问题，不是说你们考到我了、就是刚讲你们没有听吗？唉😔😔😔,IP属地:四川,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,不要在携程买票。多收了5.7毛钱，送个垃圾小挂件。买了票就不能在当天退，他限制你第二天才能退，身份证就用不了了。要等第二天才能从新买票游览。差评是给携程体验的。就为了挣客户的钱。,IP属地:四川,
M37****8459,,1分,不佳,景色1,趣味1,性价比1,,这个套票我给0分,IP属地:江苏,
匿名用户,,1分,不佳,景色5,趣味1,性价比1,,讲解十分繁琐，来景区是旅游而来，为了感受历史文化，每到一处本应该讲述历史故事，讲解人员却总引申讲述职场如何当老板的道理，感觉说教一样，愉悦的一次历史感受讲解变成了让人思想负担重的说教，并且是重复说教。接近两个小时还没有讲到重点，到重要人物历史却一带而过。讲解中途接打电话，发微信，总之极其差的一次体验。,IP属地:四川,
M23****7289,,1分,不佳,景色1,趣味1,性价比1,,毫无性价比。,IP属地:四川,
M11****280,,2分,一般,景色3,趣味3,性价比2,,服务一般，景点吸引力不足，人员不周到。,IP属地:广东,
M45****9531,,1分,不佳,景色4,趣味1,性价比1,,武侯祠门票50元，没看清楚是套票，附加了一个所谓熊猫挂件，最普通的那种一两块的钥匙扣。千万别买，直接到景区买！霸王套餐强买强卖,IP属地:江苏,
M44****0638,,1分,不佳,景色4,趣味4,性价比4,,被坑，破携程,IP属地:四川,
匿名用户,,2分,一般,景色5,趣味3,性价比2,,个人经验，仅供参考：订1.5小时的讲解就可以了！！！用不着订2.5小时的！！！差价200块。这个跟江苏北京河南一些景点的2.5小时深度讲解体验完全不一样！！！这个说是2.5小时，其实还是按1.5小时讲的。剩下1个小时，会领到展览馆深度吹空调再扯点小故事，混个40分钟就准备撤了！！！不如省下这200块，还可以去吃顿饭。,IP属地:四川,
紫薯萝卜,,1分,不佳,景色1,趣味1,性价比1,,"最坑的套餐，武侯祠门票是官方公众号提前三天可定，一开始以为官方订完了，就在携程订，是加十块钱送个熊猫挂件。结果是景区北门外面的一个摊位上送，不是景区内部，出去领挂件就不能再进景区了。好不容易跑到摊位领挂件，结果就是个成本一块钱的钥匙扣，真是坑死了，一个这玩意花10块钱还白跑这么多路。
携程这种卖官方门票其实是跟外面店铺联手收黑心钱的做法真叫人不耻。大家一定要擦亮眼镜，不要被这个黑心套票骗了，直接去官方公众号订票就好了。",IP属地:四川,
匿名用户,,2分,一般,景色4,趣味2,性价比2,,第二次来，人太多，商业气息浓了，像个大杂烩的公园了。,IP属地:江苏,
M48****350,,1分,不佳,景色1,趣味1,性价比1,,坑爹货，哪来的草鞋刘摊位，走死人也找不到，还北出口对面,IP属地:四川,
匿名用户,,1分,不佳,景色5,趣味1,性价比1,,都是在携程下的订单。携程把两个大人和两个孩子给分开两个团了，沟通好几个小时，都没解决，最后多花80元，交给其中一个团，废掉另外一个团。而且说好多这种情况。,IP属地:安徽,
D38****87,,1分,不佳,景色4,趣味3,性价比1,,成都旅游窗口最差的一个地方，购票时终于找到服务也是一脸的冷漠无情！没有服务行业内一点点的操守！绝对是差,IP属地:四川,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,差评是给携程的，泄露用户隐私给供应商，客服还理直气壮说在携程是正常的,IP属地:北京,
匿名用户,,1分,不佳,景色3,趣味2,性价比1,,讲解差的厉害，该看的没有看，该讲的没有讲。说话哼哼唧唧，完全是过来凑数的,IP属地:山西,
M50****6110,,2分,一般,景色2,趣味2,性价比2,,把讲解的服务放在入口处，完成入口人员拥挤，接待了大量人流，体验感极差，快速进入，人推人快速离开，因为害怕被踩踏,IP属地:四川,
_CFT01****8724430,,1分,不佳,景色1,趣味1,性价比1,,订了两张票，显示预定成功，但是取票时只取成功一张票，现场票也没有了，导致我们一个大人未能进去，并且儿童票需要游客中心取纸质版，非常不方便。定了4个人的讲解，可是因为没有门票，也导致损失一个讲解费，这不是坑人吗，武侯祠说这是携程的问题，喊我找携程，为什么预定成功了2张门票，可是只取到一张,IP属地:四川,
137****8829,,1分,不佳,景色5,趣味4,性价比2,,"极端不负责任，定的15：00的团，14：58到达，等到15：10，说是15点的团已发，特别影响心情
一",IP属地:四川,
121****015,,2分,一般,景色3,趣味2,性价比2,,价格又贵，人又多，一点体验感都没有。,IP属地:四川,
M51****1775,,2分,一般,景色2,趣味2,性价比1,,体验不好。,IP属地:四川,
189****9312,,1分,不佳,景色1,趣味1,性价比1,,大家不要买携程讲解。都是野鸡团～还不负责售后,IP属地:广东,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,讲解员差，讲的一点也不好,IP属地:四川,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,非常差！在规定的时间到达景点，一直联系不上讲解导游，全程带着家人在客流量巨大的景点，闲逛-电联讲解员-赶返程中焦虑中度过，最后因为人流量、等待联系讲解员，拉长了时间，只得匆匆结束赶返程，如此狼狈到尾声的时候，讲解员来电话了，让我们返回，帮我们讲解，这个时候已经耽误了很多时间，赶返程，到火车站都已经来不及，未在时效内及时提供服务，携程与第三方沟通协调不下三次都无果，简直就是劣质商家！有理碰到如此不讲理的商家，恶心到家。,IP属地:江西,
_WeCh****054654,,1分,不佳,景色1,趣味1,性价比1,,此差评针对携程平台。搞个破旅行家每月领券，结果总用不了，预定失败，不愿意让利就直说，搞这些破事儿，大家千万别买超级旅行家，无用坑人券包,IP属地:黑龙江,
137****0579,,1分,不佳,景色1,趣味1,性价比1,,很差，不值得去，不知道有啥好看的,IP属地:四川,
136****5656,,1分,不佳,景色1,趣味1,性价比1,,导游好像准备的不是很充分，经常说出错别字，古诗也都背不太全。。。把卢植讲成曹植。就是很平淡的在背诵资料。临时找的讲解还是不太行。建议大家还是提前约吧,IP属地:浙江,
M23****255,,1分,不佳,景色3,趣味3,性价比2,,建议现场买票，更便宜,IP属地:广东,
落入凡间的精灵七公主,,2分,一般,景色3,趣味3,性价比2,,预定的讲解发来短信内容不够清晰，也不直接说哪个门进，还以为要在那个什么庙门口集合，打电话给携程联系的那个讲解，态度很不好，现场他也和其他客人大吵起来。,IP属地:贵州,
匿名用户,,2分,一般,景色3,趣味1,性价比1,,挺无聊的…,IP属地:山东,
匿名用户,,1分,不佳,景色1,趣味1,性价比1,,讲的太次了太次了，在携程上定过兵马俑和三星堆讲解，都很专业。这个完全在编故事，一顿输出，啥有用的也没听到，我听故事我用她讲。讲碑的时候，我已经想跟着旁边导游走了，奈何耳机不是一个频道，中途我对象去个厕所，我听一半直接放弃跟团。携程这种讲的烂的导游给不给退钱啊，都不如照着门口对联讲，我都能多听一会,IP属地:四川,
m15****019,,1分,不佳,景色5,趣味2,性价比1,,导游普通话不标准，听不清，而且说话声音忽大忽小，导游不陪着进去，只在外面讲，太失望了,IP属地:四川,
M31****6538,,1分,不佳,景色5,趣味5,性价比1,,武侯祠值得去。但不建议大家在携程上订讲解，时长都是摆设，明明花钱买的两个小时的讲解，50分钟不到就结束了，而且反馈之后无人处理，携程及商家相互推诿，客服一副无所谓的态度，说核实处理，一天了也没结果，也不担心被投诉。准备打021-12315进行投诉处理了,IP属地:四川,
