user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,user_detail_tags_text,resource_date_text,from
彩苹,5分,超棒,景色5,趣味5,性价比5,"峨眉山还是很值得一去的。原计划是先去乐山大佛，结果在城际上才看到大佛在修缮，所以又买了票直接到峨眉山。从乐山到峨眉山很方便，城际高铁十来分钟就到了。
&#160;&#160;&#160;&#160;&#160;&#160;&#160; 首先说下峨眉山的景区分布情况，峨眉山景区分为低山区，中山区，高山区，听说有峨眉山秀在中山这一说法。由于我们是中午到的峨眉山，所以我们的路线是从高铁站直接到了中山，吃完午饭开始游览中山，晚上就住中山，第二天一早前往高山区，游完高山再到低山区。然后就回成都了。
&#160;&#160;&#160;&#160;&#160;&#160;&#160; 峨眉山的旅游开发真的很好，在高铁出站的地方就有好多旅游直通车跟旅游咨询的地方，都是正规的。旅游直通车就是在这里订晚上要住的酒店，订完之后会把你直接送到酒店，游览路线也会在地图上都标注好，很贴心。
&#160;&#160;&#160;&#160;&#160;&#160;&#160; 中午在酒店吃完饭我们就去游中山了，中山我们主要去的就是自然生态猴区了，跟猴子近距离接触。中山的路线大概是清音阁～一线天～黑龙江栈道～自然生态猴区，然后原路返回清音阁，往另外一边去白龙洞～万年寺。不过我们从猴区回来没有去白龙洞跟万年寺，就住在清音阁附近的一品饭店。
&#160;&#160;&#160;&#160;&#160;&#160;&#160; 第二天为了看日出，早上六点就起床了，去五显岗车站赶最早班七点的大巴前往高山区停车场雷洞坪，不过我们去的这天遇到了大雾，天儿不太好，没看到什么奇观。不过山上有雪，景色是另一番美，山上有很多小松鼠，也不怎么怕人，很好玩。
&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160; 高山区的路线呢，就是从五显岗（中山区停车场）坐大巴到雷洞坪，然后坐缆车上去到金顶，看十方普贤菩萨。下来的时候是走下来的，由于有积雪，而且有些冻住了，台阶比较多，路不好走，最后迫不得已买了冰爪，带着冰爪是轻松好多。上去最好带冰爪跟手套。
        由于下山比较费劲，再加之坐车晕车了，所以到山下我们基本没玩，直接到了游客服务中心，然后去西南交大对面吃了老格蔸土菜馆，菜不错，吃的很好，吃完就溜达着去高铁站了。
&#160;&#160;&#160;&#160;&#160;&#160;&#160; 再提一下峨眉山的旅游，真的做的很好，到了峨眉山好多地方都能看到一个购票二维码，或者是搜公众号峨眉山识途旅行网，扫完之后买什么票都很方便，不管是门票还是缆车票，亦或是大巴票。在峨眉山整个行程中都是刷身份证，买完票之后，身份证就相当于票，所以一定带好身份证。",,,,
吃了一顿又一顿,5分,超棒,景色5,趣味5,性价比5,还从来没有在冬天上峨眉山，这次真是大开眼界！山脚下是浓雾弥漫，山腰是白雪皑皑，雪在树枝上因为温度太低全部结成冰晶，在阳光的照射下闪闪发光，沿着路边全部都是各种形状的白色，真是一幅晶莹剔透的童话世界！！！,,,,
短笛,5分,超棒,景色5,趣味5,性价比5,有暴雨预警没敢爬，直接坐车上山，上山走上去，慢慢走三小时，下山缆车，下山看时真是暴雨如注，总结一下还是要相信天气预报。下大雨别想着两天登顶，明天再去走山下去清音阁。说完了行程再说游览，金顶很雄伟，但还在修，十面普贤很壮观。舍身崖下什么也看不清，有点遗憾。下雨云层厚，山林很美。挑山工真不易，为啥就不能建物流索道呢？幸运的是返程遇见猴群，这个真心欢喜。熊猫萌娃看着真嗨啊！有点遗恨，遇见暴雨缆车停运一小时，这个安抚乘客没啥做的，建议景区预案还要加强。总体不错，明天继续去报国寺伏虎寺清音阁一线，买了票不能浪费啊。,,,,
Mini_一直在路上,5分,超棒,景色5,趣味5,性价比5,峨眉山是游客来四川的必游之地之一，乐山的吃，峨眉的景！峨眉山的日出、云海以及雪景是几大奇观。阳光之下，金顶光芒万丈，让人更是叹为观止！峨眉山一年四季都值得去，春之花，夏之幽，秋之萧萧，冬之苍茫！如果时间充裕可以再再半山泡一晚温泉，一缓旅途的疲劳！,,,,
M22****5975,5分,超棒,景色5,,,徒步十多个小时，从山底爬到了山顶，很佩服自己，由于徒步的原因一路上遇到的行人不多，爬山过程中真的体会到了什么叫作原生态，没有车辆只有行人与大自然，愈往上走温度愈低，路边也开始有冰霜出现，所以大家一定要提前准备好防滑冰鞋，很重要！看日出一定要起早！不管有多冷！看到之后你会觉得一切辛苦都是值得的！,,,,
看音乐听书,5分,超棒,景色5,趣味5,性价比4,"蜀国多仙山，峨眉邈难匹。
周流试登览，绝怪安可悉？
第二次的峨眉山之行，选择了从五显岗经洪椿坪、仙峰寺、洗象池、雷洞坪最后到达金顶的路线，徒步走了两天。第一天早上从五显岗步行出发，经过清音平湖，很快到达清音阁。继续前往生态猴区，因为时间较早，并无猴群出现。不久到达洪椿坪，这里再往上走有景区工作人员要求登记了，有些老年人选择放弃原路返回。再走不久即是著名险坡九十九道拐，果然名不虚传，仿佛无穷无尽的陡坡。之后是仙峰寺，这里的猴子不少，在寺庙屋顶爬来爬去，不过并不像山下清音阁附近猴区的猴子那么无法无天。再经过遇仙寺、漫长的钻天坡后到达洗象池，决定住下，50一晚。第一天用时8小时左右。第二天早上出发后，因夜降大雪道路结冰，不得已购买了冰爪才能继续前进。这时山上的雪景已经相当秀美了。经过雷洞坪、接引殿、太子坡最后终于抵达金顶，用时5小时左右。至于金顶的云海，看图就行了，不是言语能描述的。下午3点索道和大巴下山。",,,,
行至水穷路自横；坐看云起天亦高,5分,超棒,景色5,趣味5,性价比5,"第二次来峨眉山了，我们是幸运的，这次过来，昨天刚下过大雪，今天上山，赶上了雪后天晴的好天气！
两次过来都有不同的收获！每次到了山顶，真的可以静静感受那份宁静！都希望时间过得慢一点儿！山顶的风景绝美！",IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,"景区真的值得玩两天
选择的日子天气实在太好了
除了没看见佛光其他景观都看见啦
住在峨眉山的山脚下
第一天游玩低山区的报国寺和伏虎寺
然后坐景观车到山顶
入住山顶酒店
第二天可以看日出
然后下山游玩万年寺和清音阁",IP属地:浙江,,,
米米2010,5分,超棒,景色5,趣味4,性价比4,可以第一天下午上山，先看落日云海，住在山上（金顶附近），第二天一早看日出云海，然后再下山依次游览，这样还可以避开旅行团的人潮。建议放两个整天游览，会比较尽兴，且值回票价。,,,,
320****608,5分,超棒,景色5,趣味5,性价比5,小涂导游很贴心，两天峨眉山之旅让我们领略峨眉山乐山美丽的风光，风土人情，小涂导游真诚质朴乐观开朗的性格让我们这次旅行充满了欢乐，对小涂导游工作非常满意，我们下次一定还会来参加小涂导游的团。,,,,
_WeCh****289463,5分,超棒,景色5,趣味5,性价比5,看日出大家别挤在金顶啊，提前点出发，去万佛顶，没人！那儿就是你的专属观景平台，还可以看到舍身崖和阳光洒在十方普贤的庄严宝相。,,,,
一叶落而天下知秋,5分,超棒,景色5,趣味5,性价比5,“云鬘凝翠，鬒黛遥妆，真如螓首蛾眉，细而长，美而艳也，故名峨眉山。”峨眉山风景优美，春秋两季气候适宜，现在正是去玩的好时候。,,,,
莺语花儿,5分,超棒,景色5,趣味5,性价比5,"峨眉山，耸立在四川盆地的西南边缘，是大峨、二峨、三峨山的总称。从山脚到山顶十里不同天，一山有四季。峨眉山抚弄星辰，积蓄云雨，神秘无比。
峨眉山是国家5A级景点，山上的猴子可是很有名的咯",,,,
观山阅海020,5分,超棒,景色5,趣味5,性价比5,峨眉山位于峨眉山市，主峰金顶海拔3099米，徒步登山比较费劲，想轻松登顶可以选择坐索道，票价20元。,IP属地:广东,,,
湘羽沁水寒,5分,超棒,景色5,趣味2,性价比2,来峨眉山就是看猴子的，没去金顶，还要坐缆车，时间花费的也多。尤其坐观光车，在山路上转的时间太长，是我去游玩过的景点最长时间的一个。太难受了。山上餐厅的菜也贼贵，肉都是按克计算价钱。,IP属地:湖南,,,
M80****68,5分,超棒,景色5,趣味5,性价比4,天下峨眉，云上金顶，峨眉山我去了三次，三次不同的感受，第一次2019年8月底成都报一日游，天下着小雨，到了雷洞坪步行到了金顶，只是一次旅行，没有什么感觉；第二次，2022年6月底和朋友相约峨眉山下，到了雷洞坪漫山大雾，下着小雨，依然步行登顶，当登顶之时，云开雾散，天气放晴，蓝天白云下才体会到什么是云上金顶，也许是诚心所致；今年7月中，第三次登峨眉山，大雾中雨，仍然没有阻挡我和家人登顶，只是没有了日照金顶，但这份诚心和执着让我感受颇深，希望看到的朋友来到峨眉山，不只是一次旅行，更为了内心的那份虔诚而来🙏,IP属地:山西,,,
KingBoB1,4分,满意,景色5,趣味4,性价比3,"1. 全程刷身份证，无需纸质票，比较正规
2. 提前一天到，找了酒店住下，步行500米，观赏摩崖石刻，报国寺等
3. 凌晨6点去的山脚下车站，坐摆渡车约一个半小时到达雷洞坪
4. 雷洞坪步行爬山，约半个小时，到达缆车上车处
5. 缆车到达金顶，观赏普贤菩萨道场，有云海，很漂亮

不足之处
1. 全程门票250，包括双程摆渡车+索道+门票，有点贵
2. 山脚下吃饭的地方，一言难尽。点了一个甜皮鸭，是凉的，而且味道一般，价格还凑活，稍微贵些
3. 民宿居多，我住的某连锁店，因为起的早？只有粥，鸡蛋和咸菜，而且限量",IP属地:四川,,,
比亚罗加羊祜,5分,超棒,景色5,趣味5,性价比5,"是如此好的运气，又或者是诚心，与峨眉山来了一次美丽难忘的相遇。
在山下等了一周希望有个好天气登山。上金顶的路大雾弥漫，风雨交加。结果越靠近菩萨，天越晴朗。终于碧空如洗，晴空万里。在金顶拜了菩萨、看了云海、日落、日出。峨眉山金顶海拔有点高，稍微注意高反。
第二天游览了清音阁一线，相较金顶觉得景色一般。传说中路霸似的猴子们🐒也被圈了起来，趣味性也打了折扣。",IP属地:上海,,,
走遍天下XZ,4分,满意,景色5,趣味4,性价比4,"峨眉山🐒猴群
峨眉山除了云海佛光，还有就是大名鼎鼎的峨眉短尾猴，猴群大多几十只为一群，据守在山路的两侧，胆大包天，丝毫不会怕人，提着塑料袋的、拿着饮料的，都是它们的重要目标。由于长期爆饮爆食、大量食用垃圾食品，已失去了跳跃腾飞、采摘野果的技能，绝大部分肥胖不堪，90%患有三高等疾病。",,,,
小小吴1983,5分,超棒,景色5,趣味5,性价比5,乘坐观光车，再徒步大约1.5公里做索道上行，观峨眉山金顶，沐浴佛光，先看夕阳西下，再观旭日东升，建筑物气势磅礴，在蓝天白云的映衬下分外壮观。,,,,
天道～酬勤,5分,超棒,景色5,趣味5,性价比5,峨眉山，为中国佛教四大名山之一。位于四川峨眉市西南。《峨眉郡志》云：“云鬘凝翠，鬒黛遥妆，真如螓首蛾眉，细而长，美而艳也，故名峨眉山。”相传为普贤菩萨应化的道场，佛教认为普贤菩萨象征着理德、行德。是世界文化与自然双重遗产、全国文明风景旅游区示范点、国家5A级旅游景区、中国四大佛教名山之一、四川风景名胜区。峨眉山地处中国四川盆地的西南边缘，为邛崃山南段余脉，自峨眉平原拔地而起，山体南北延伸，绵延23公里，面积约154平方公里。峨眉山主要由大峨山、二峨山、三峨山、四峨山4座山峰组成，最高峰万佛顶海拔3099米。,,,,
ca****y,5分,超棒,景色5,趣味5,性价比5,"京东峨嵋山关帝庙，是在灵泉寺部分遗址上重新修建的。内有一泓清澈的灵泉而得名，现在泉水还在流淌着，很多人都来接泉水。
关帝庙是为了祭拜关羽的庙宇，关公文化已经成为中华民族优秀文化传统的一部分。
此庙占地7亩，有儒释道的建筑风格。",,,,
