user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,video-js src
Jenkin_Z,1分,不佳,景色1,趣味1,性价比1,体验不佳，景色一般，性价比低，可玩性低，上海堡垒,,
沙1215,1分,不佳,景色1,趣味1,性价比1,可玩性低，体验不佳，景色一般，性价比低，,,
Iris2NeYYY,1分,不佳,景色4,趣味1,性价比1,"垃圾服务！！实际是第三方导游机构 叫什么京游阿哥！一个男导游，非常壮硕 都是肌肉横肉；
得有二十几个人才能开始导游，等了半天导游终于到了，还要先点名 收身份证……然后我们就问他几句下面的行程，直接就骂我们了！！简直神经病啊！一脸懵逼，果断投诉！！还要收我们的身份证抵押语音什么耳麦！！无语，故宫明明有自带的导游团队，为什么要允许这种无良的第三方机构出现在我们的故宫里，还是什么京游阿哥！！那么壮硕一个导游，简直担心生命危险！！体验不佳，性价比低，",,
M25****9277,1分,不佳,景色1,趣味1,性价比1,"这次是我爸妈出去游玩，我妈出门的时候忘记带手机了，从别的省份过来北京旅游；很不容易
我在订单中指定的联系人电话是我爸手机，这个是一直随身携带的；
而导游团队随便找了我妈的电话，很显然打不通，然后就随便发了一个短信至我妈的手机，显然也是看不到的；
最后导致的结果是我爸妈在故宫内瞎转悠了一天，撒也看不明白，浪费了很宝贵的故宫游玩机会，明天的返程
难道导游不能按照我指定的联系人打电话吗，或者一个电话打不通不能打另外一个吗？现在特殊时期，每天又没有多少游客，因为他们的一个疏忽导致留了这么大一个遗憾，心里非常不爽；差评",,
吾已淡出江湖,1分,不佳,景色1,趣味1,性价比1,没见皇上，我很不满意。哈哈，调侃一下，故宫还用得着点评吗？国之瑰宝！性价比低，体验不佳，景色一般，可玩性低，,,
_WeCh****229075,1分,不佳,景色1,趣味1,性价比1,只有门票什么都没有连导游都不见，又收了导游费，非常不满意，差评,,
M12****782,1分,不佳,景色1,趣味1,性价比1,体验非常差，三个人订票其中一个人没来，故宫不让进，要求让携程把没来的那个人的票退了，打了携程电话，携程处理不了，要我们回去改日期。带着孩子在门口来来***打电话等了两个小时，就告诉我故宫不给退他们也没办法，自己没办法打了故宫投诉电话才解决，既然携程搞不定供应商就不要卖这个票，为什么客户自己能解决而这么大公司解决不了？说白了就是不作为！千万不要在这个网站上买代理的票！一有事把客户晾在那里没商量！？,,
300****017,2分,一般,景色2,趣味2,性价比1,故宫可看的东西越来越少了！,,
M24****9215,1分,不佳,景色1,趣味1,性价比1,景色一般，体验不佳，可玩性低，,,
M31****3690,1分,不佳,景色1,趣味1,性价比1,第二次来故宫，早上九点到了说没有票了，网上只接受预订。对北京景区服务人员很失望。以后不打算再来了。,,
_m13****3187,1分,不佳,景色5,趣味5,性价比1,订了就别想取消，哪怕孩子是未成年人不能和家长一个团也不管,,
你爷爷我很小的时候,1分,不佳,景色1,趣味1,性价比1,没啥意思，就那样体验不佳，可玩性低，性价比低，景色一般，,,
liu****unup,1分,不佳,,,,好不容易带母亲出游一次却在皇城帝都惹一肚子气，旅行也不欢而散。在故宫餐厅吃饭，母亲的钱从口袋里窜到了餐厅地上，自己没发觉，却被餐厅保洁以做卫生的形式扫走了，我可以告诫那个拾金就昧的人，做人还是要善良，钱不多，但是绝对烫手，你会为自己不堪的行为付出代价。,,
M22****400,1分,不佳,,,,根本没法用,,
逍遥无极限,2分,一般,,,,比较死板，不是很连贯,,
卡克罗夫特乾隆,1分,不佳,,,,Rbtrhhtntthbtththtbthth,,
偷小懒儿,2分,一般,,,,故宫是挺美的，但是携程这个票务中心不给力，退换票太麻烦，挺失望，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，,,
M27****476,1分,不佳,,,,答应退票，结果没退！,,
_FL2****4871,1分,不佳,,,,携程“海南三亚5日4晚跟团游”（产品编号2365168）是个巨坑人的旅游产品，投诉问题至今超过70天了还没有解决，超过60天还不让点评了，只好发在这里，大家引以为鉴。该产品完全不按合同和行程单的约定进行，擅自更改行程，2万元团费的纯玩团，加入了千古情自费景点、天之涯购物店、海棠湾免税城购物等购物行程，压缩了合同行程单中约定的正常行程，导致旅游体验严重打折。本产品跟三亚当地的一个叫“康泰”的游行社合作，正式行程3天，导游贾廷果很没素质，能办理学生票的地方统统不给办理，问他，他就瞪着眼睛高声大嗓地跟你争吵，说想办学生票，那就别跟我们走一起，孩子自己去排队三小时！第一天为了收回扣，变相强迫参加自费项目“千古情”，门票一人300，贵的堪比迪士尼，里面尽是些人造景观，纯粹浪费时间。我们问导游，不参加的话可以先送我们回酒店吗？导游回答，不参加只能在外面等三小时，想回酒店自己解决！原本一天两个景点还算合理，硬塞入自费项目，搞得像打仗急行军，回酒店以后疲惫不堪，造成孩子爸爸胃病发作，后两天行程没能参加，严重影响了我们一家三口的旅游体验。第三天去天涯海角和南山，一天行程居然塞入两个购物点，原本天涯海角3小时安排缩水成1小时，后两个小时讲五行八卦、讲犯太岁、讲消财免灾，然后导游带入天之涯购物店，必须待够时间才能去吃饭；下午南山景点又是急行军，因为之后还加了一个4小时的免税城，跟之前一样，不想去购物、想回酒店的话自己解决。没参加的门票要退的话得先给好评！导游在车上跟大家讲他有老婆孩子要养，自费项目大家最好参加，又说免税城本地人无法享受折扣，让大家帮他带货，算是支持他。三天行程里，除了推销还是推销，这种“导游”应该叫导购。上述情况跟携程客服反馈，至今两个多月了还没解决，负责的主管休假，有一位工号853855的男主管不错，帮助解决问题，但他提供的解决方案在休假主管回来之后居然被推翻，以前说的话不算数了！？问她问什么之前说的不算数了，居然直接挂电话？！我在下单前咨询时，客服给我打电话到晚上11点半，大力推荐、催促尽快下单，出了问题就推三阻四，种种设限？携程，你怎么了？,,
_WeCh****10379,1分,不佳,,,,讲解还算可以，但是最让人气愤的一点是！说好需要押金的，这个咱们可以理解，因为毕竟租用人家旅行社的设备了，但是到了故宫后，非得要扣下身份证来，不要押金，就要把身份证上交给导游，我和家人就不同意，因为身份证是很贵重的私人物品而且报团时只说需要押金，并没有说需要上交身份证！更可气的是在那边接待的人，一位年长的男性，态度简直令人喷饭！对待游客，不夸张的讲可以用恶劣至极来形容！出门在外，该遵守的规定咱必须遵守，但是我身为游客和消费者，是来旅游的也不是来挨骂的！而且我也不是随便给差评的人，我在携程消费至今，没有给过差评，只不过这次旅行实在是令人不满！但是小姐姐讲解还是可以的！,,
Iris2NeYYY,1分,不佳,,,,"千万不要选这个产品！是第三方公司的！人多到简直是组成一个旅游团了！服务态度极差！导游壮硕，态度极其恶劣，为了多凑点人，大家都等了好久！而且一点多余的话都不能问！不然分分钟就骂你咯，你如果跟他理论，感觉他说不过还能上手的啊！还要把身份证压给他！！服务态度极其恶劣！简直了！
推荐大家检票进去之后直接买故宫的简介解说！官方渠道！虽然之前已经第一时间反馈过了，现在来评价，还是希望携程多多考核这些第三方供应商！！",,
M15****441,1分,不佳,,,,只看人了！,,
葫葫葫葫芦娃,1分,不佳,,,,"没
用
，什么用也没有",,
不会骑扫把的女巫,1分,不佳,,,,差评，设备换了三次！坏了三次,,
海沃德光绪,1分,不佳,,,,定点走，还要上交身份证，讲解的一半，想要提前走向导游要身份证，告诉我没在他这，要我回去自己取，我就想知道，万一我人刚过去，你们就把身份证，给拿走了，我去那找，真的是一般般，还不如自己买一个讲解机自己自己逛的比较好，浪费我的钱。,,
_cmb51****3922840,1分,不佳,,,,不好，根本没用,,
水绿盐城,2分,一般,,,,故宫，国家重要旅游景点，人流量非常大，收入也很多吧，真心说，服务态度不好，设施差，跟他在人民心目中的地位比，还有很远路要走！真心差的很,,
_WeCh****246513,1分,不佳,,,,找不到导游和耳返,,
帕罗卡李香君,1分,不佳,,,,导览导览呢？描述不符,,
_M13****4990,2分,一般,,,,效果不是很好,,
M38****5555,1分,不佳,,,,不太好，携程合作的旅游公司不好,,
M25****8026,1分,不佳,,,,导游不太友好，中间肚子疼，去上厕所，把我耳麦收了，也没有等我.然后我就自己去蹭别的导游解说了.,,
_WeCh****560393,1分,不佳,,,,千万别买套票，无线耳麦不让用，又另外付的现金，无语。,,
M11****327,1分,不佳,,,,太差劲了，要收身份证或者200元抵押才给语音耳机，凭什么收身份证！！！强烈抗议。感觉上当受骗了，景区本来就20。如果要给身份证或者给了200，直接单独请语导讲解了。,,
球球888,1分,不佳,,,,不满意，给老人买的联票，结果现场说钟表管和珍宝馆还要单独再买票没让进，故宫也没完全逛完，只逛了一半，感觉很鸡肋，还不如只买个门票自己逛,,
300****325,1分,不佳,,,,携程的问题，让我心情很不美丽,,
M25****4178,1分,不佳,,,,机器2～3米远就没声 导游不告知姓名电话 ****快的人态度极差,,
